Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,600,./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],207.91720086336136,155.5199933052063,150.6147984266281,146.56199544668198,,660.61398804187774
fire,600,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350],206.14980092644691,155.5199933052063,150.6147984266281,146.88099543750286,166.79599964618683,825.96158774197100
clingcon,600,./Instancesv2/sippv2/fixlen4/26noon/p05[count=350],207.91720086336136,155.5199933052063,150.6147984266281,146.56199544668198,166.79599964618683,827.40998768806457
fire,600,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350],206.14980092644691,155.5199933052063,,,,361.66979423165321
clingcon,600,./Instancesv2/sippv2/fixlen4/26noon/p02[count=350],207.91720086336136,155.5199933052063,,,,363.43719416856766
fire,600,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350],206.14980092644691,,,,,206.14980092644691
clingcon,600,./Instancesv2/sippv2/fixlen4/26noon/p01[count=350],207.91720086336136,,,,,207.91720086336136
fire,600,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350],205.3010011613369,153.21599340438843,152.40279841423035,,,510.91979297995568
clingcon,600,./Instancesv2/sippv2/fixlen4/30noon/p03[count=350],208.60020098090172,153.21599340438843,152.40279841423035,,,514.21899279952050
fire,600,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350],205.3010011613369,154.94399333000183,152.40279841423035,162.4359949529171,,675.08378785848618
clingcon,600,./Instancesv2/sippv2/fixlen4/30noon/p04[count=350],208.60020098090172,153.21599340438843,152.40279841423035,162.46499495208263,,676.68398775160313
fire,600,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],205.3010011613369,153.21599340438843,152.40279841423035,162.46499495208263,177.15699988603592,850.54178781807423
clingcon,600,./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],208.60020098090172,153.21599340438843,152.40279841423035,162.46499495208263,177.15699988603592,853.84098763763905
fire,600,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],208.60020098090172,153.21599340438843,,,,361.81619438529015
clingcon,600,./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],208.60020098090172,153.21599340438843,,,,361.81619438529015
fire,600,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],208.60020098090172,,,,,208.60020098090172
clingcon,600,./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],208.60020098090172,,,,,208.60020098090172
fire,600,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],139.96680176258087,122.11199474334717,130.91259863972664,,,392.99139514565468
clingcon,600,./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],141.45720160007477,122.68799471855164,128.67759865522385,,,392.82279497385026
fire,600,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],139.96680176258087,122.11199474334717,130.01859864592552,131.8029959052801,,523.90039105713366
clingcon,600,./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],141.45720160007477,122.68799471855164,128.67759865522385,131.25999592244625,,524.08279089629651
fire,600,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],139.96680176258087,122.11199474334717,130.46559864282608,132.63599587976933,140.54699975252151,665.72739078104496
clingcon,600,./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],141.45720160007477,122.68799471855164,128.67759865522385,131.25999592244625,142.19499975442886,666.27779065072537
fire,600,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350],139.96680176258087,122.11199474334717,,,,262.07879650592804
clingcon,600,./Instancesv2/sippv2/fixlen4/30eve/p02[count=350],141.45720160007477,122.68799471855164,,,,264.14519631862641
fire,600,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350],140.6722016632557,,,,,140.6722016632557
clingcon,600,./Instancesv2/sippv2/fixlen4/30eve/p01[count=350],141.45720160007477,,,,,141.45720160007477
fire,900,./Instancesv2_round/sippv2/fixlen4/30morn/p03[count=350],101.07460042834282,82.36799645423889,98.04099890589714,,,281.48359578847885
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30morn/p03[count=350],102.07460042834282,83.51999640464783,98.93499889969826,,,284.52959573268891
fire,900,./Instancesv2_round/sippv2/fixlen4/30morn/p04[count=350],101.07460042834282,82.36799645423889,98.04099890589714,91.27199716866016,,372.75559295713901
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30morn/p04[count=350],102.07460042834282,83.51999640464783,98.93499889969826,91.78599715232849,,376.31559288501740
fire,900,./Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350],97.16860041022301,79.48799657821655,95.35899892449379,89.23699723184109,92.523000061512,453.77559320628644
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350],102.07460042834282,83.51999640464783,98.93499889969826,91.78599715232849,95.81900006532669,472.13459295034409
fire,900,./Instancesv2_round/sippv2/fixlen4/30morn/p02[count=350],101.07460042834282,82.36799645423889,,,,183.44259688258171
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30morn/p02[count=350],102.07460042834282,83.51999640464783,,,,185.59459683299065
fire,900,./Instancesv2_round/sippv2/fixlen4/30morn/p01[count=350],102.57460042834282,,,,,102.57460042834282
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30morn/p01[count=350],102.07460042834282,,,,,102.07460042834282
fire,900,./Instancesv2_round/sippv2/fixlen4/26morn/p03[count=350],234.82640194892883,184.3199920654297,189.6405978500843,,,608.78699186444283
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26morn/p03[count=350],233.5144019126892,182.01599216461182,188.90699782967567,,,604.43739190697669
fire,900,./Instancesv2_round/sippv2/fixlen4/26morn/p04[count=350],234.82640194892883,182.01599216461182,188.90699782967567,172.27099464833736,,778.02038659155368
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26morn/p04[count=350],233.5144019126892,182.01599216461182,188.90699782967567,171.09799468517303,,775.53538659214972
fire,900,./Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350],234.17040193080902,176.25599241256714,186.70619776844978,169.23699474334717,179.8649999499321,946.23458680510521
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350],233.5144019126892,182.01599216461182,188.90699782967567,171.09799468517303,181.51299995183945,957.04838654398917
fire,900,./Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350],234.17040193080902,180.86399221420288,,,,415.03439414501190
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350],233.5144019126892,182.01599216461182,,,,415.53039407730102
fire,900,./Instancesv2_round/sippv2/fixlen4/26morn/p01[count=350],234.17040193080902,,,,,234.17040193080902
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26morn/p01[count=350],233.5144019126892,,,,,233.5144019126892
fire,900,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350],242.62299413979053,170.22499352693558,210.27000188827515,,,623.11798955500126
clingcon,900,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350],242.93199387192726,167.1069936156273,210.73700189590454,,,620.77598938345910
fire,900,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350],242.09599404037,170.22499352693558,210.27000188827515,347.49599027633667,,970.08697973191740
clingcon,900,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350],242.93199387192726,167.1069936156273,210.73700189590454,348.0209902524948,,968.79697963595390
fire,900,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350],245.57199405133724,172.6719934940338,215.87400197982788,353.24299013614655,394.8059996366501,1382.16697929799557
clingcon,900,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350],242.93199387192726,167.1069936156273,210.73700189590454,348.0209902524948,389.86199963092804,1358.65897926688194
fire,900,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350],238.42699418962002,164.15299373865128,,,,402.57998792827130
clingcon,900,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350],242.93199387192726,167.1069936156273,,,,410.03898748755456
fire,900,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350],240.58099392056465,,,,,240.58099392056465
clingcon,900,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350],242.93199387192726,,,,,242.93199387192726
fire,900,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350],269.01460179686546,176.8319923877716,187.23339775204659,,,633.07999193668365
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350],268.6338020861149,177.40799236297607,187.94399774074554,,,633.98579218983651
fire,900,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350],268.7404022216797,179.71199226379395,190.70619770884514,187.88399416208267,,827.04258635640146
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350],268.6338020861149,177.40799236297607,187.94399774074554,186.19699421525002,,820.18278640508653
fire,900,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350],256.4432022571564,176.25599241256714,191.2221978008747,189.12299412488937,227.18199956417084,1040.22638615965845
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350],268.6338020861149,177.40799236297607,187.94399774074554,186.19699421525002,225.18099957704544,1045.36378598213197
fire,900,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350],264.6370021402836,173.95199251174927,,,,438.58899465203287
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350],268.6338020861149,177.40799236297607,,,,446.04179444909097
fire,900,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350],268.7516021132469,,,,,268.7516021132469
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350],268.6338020861149,,,,,268.6338020861149
fire,900,./Instancesv2_round/sippv2/fixlen4/26noon/p03[count=350],273.6014014184475,175.67999243736267,185.92719793319702,,,635.20859178900719
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26noon/p03[count=350],272.2144016623497,177.98399233818054,185.48019793629646,,,635.67859193682670
fire,900,./Instancesv2_round/sippv2/fixlen4/26noon/p04[count=350],272.0806019604206,175.1039924621582,183.69219794869423,175.77699454128742,,806.65378691256045
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26noon/p04[count=350],272.2144016623497,177.98399233818054,185.48019793629646,180.8459943830967,,816.52458631992340
fire,900,./Instancesv2_round/sippv2/fixlen4/26noon/p05[count=350],275.73000180721283,177.98399233818054,186.19079792499542,181.53399436175823,207.52299946546555,1028.96178589761257
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26noon/p05[count=350],272.2144016623497,177.98399233818054,185.48019793629646,180.8459943830967,206.69899946451187,1023.22358578443527
fire,900,./Instancesv2_round/sippv2/fixlen4/26noon/p02[count=350],277.1552015542984,177.98399233818054,,,,455.13919389247894
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26noon/p02[count=350],272.2144016623497,177.98399233818054,,,,450.19839400053024
fire,900,./Instancesv2_round/sippv2/fixlen4/26noon/p01[count=350],270.7544014453888,,,,,270.7544014453888
clingcon,900,./Instancesv2_round/sippv2/fixlen4/26noon/p01[count=350],272.2144016623497,,,,,272.2144016623497
fire,900,./Instancesv2_round/sippv2/fixlen4/30noon/p03[count=350],270.2030017077923,187.19999194145203,194.42019787430763,,,651.82319152355196
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30noon/p03[count=350],268.6444011926651,185.47199201583862,192.6321978867054,,,646.74859109520912
fire,900,./Instancesv2_round/sippv2/fixlen4/30noon/p04[count=350],270.77940168976784,187.19999194145203,194.42019787430763,196.68299388885498,,849.08258539438248
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30noon/p04[count=350],268.8530011475086,185.47199201583862,192.6321978867054,195.94499391317368,,842.90218496322630
fire,900,./Instancesv2_round/sippv2/fixlen4/30noon/p05[count=350],271.43540170788765,188.92799186706543,196.20819786190987,198.55199383199215,212.2339997291565,1067.35758499801160
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30noon/p05[count=350],268.5760010480881,185.47199201583862,192.6321978867054,195.94499391317368,209.76199972629547,1052.38718459010127
fire,900,./Instancesv2_round/sippv2/fixlen4/30noon/p02[count=350],274.92720180749893,187.7759919166565,,,,462.70319372415543
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30noon/p02[count=350],268.5760010480881,185.47199201583862,,,,454.04799306392672
fire,900,./Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350],267.9770018160343,,,,,267.9770018160343
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350],268.8530011475086,,,,,268.8530011475086
fire,900,./Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350],201.29740217328072,172.22399258613586,180.5519980788231,,,554.07339283823968
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350],200.6414021551609,171.07199263572693,176.97599810361862,,,548.68939289450645
fire,900,./Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350],201.29740217328072,172.22399258613586,175.1879981160164,169.4399947375059,,718.14938761293888
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350],200.6414021551609,171.07199263572693,176.97599810361862,170.64199469983578,,719.33138759434223
fire,900,./Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350],200.6414021551609,171.6479926109314,180.5519980788231,173.42299461364746,185.62999963760376,911.89438709616662
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350],200.6414021551609,171.07199263572693,176.97599810361862,170.69999469816685,185.62999963760376,905.01938723027706
fire,900,./Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350],200.6414021551609,171.6479926109314,,,,372.2893947660923
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350],200.6414021551609,171.07199263572693,,,,371.71339479088783
fire,900,./Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350],200.6414021551609,,,,,200.6414021551609
clingcon,900,./Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350],200.6414021551609,,,,,200.6414021551609
fire,840,./Instancesv2_round/sippv2/fixlen4/30morn/p03[count=350],95.89180037379265,78.91199660301208,91.72579899430275,,,266.52959597110748
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30morn/p03[count=350],97.39180037379265,79.48799657821655,93.06679898500443,,,269.94659593701363
fire,840,./Instancesv2_round/sippv2/fixlen4/30morn/p04[count=350],95.89180037379265,78.91199660301208,91.72579899430275,84.18899738788605,,350.71859335899353
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30morn/p04[count=350],97.39180037379265,79.48799657821655,93.06679898500443,86.70899730920792,,356.65559324622155
fire,840,./Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350],93.39180037379265,76.03199672698975,89.3073990046978,83.52999740839005,87.57900005578995,429.84019356966020
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350],97.39180037379265,79.48799657821655,93.06679898500443,86.70899730920792,90.05100005865097,446.70659330487252
fire,840,./Instancesv2_round/sippv2/fixlen4/30morn/p02[count=350],95.89180037379265,78.91199660301208,,,,174.80379697680473
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30morn/p02[count=350],97.39180037379265,79.48799657821655,,,,176.87979695200920
fire,840,./Instancesv2_round/sippv2/fixlen4/30morn/p01[count=350],97.39180037379265,,,,,97.39180037379265
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30morn/p01[count=350],97.39180037379265,,,,,97.39180037379265
fire,840,./Instancesv2_round/sippv2/fixlen4/26morn/p03[count=350],224.90640211105347,173.95199251174927,175.17619797587395,,,574.03459259867669
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26morn/p03[count=350],224.53860208392143,171.07199263572693,174.44259795546532,,,570.05319267511368
fire,840,./Instancesv2_round/sippv2/fixlen4/26morn/p04[count=350],224.90640211105347,165.88799285888672,174.44259795546532,167.10699480772018,,732.34398773312569
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26morn/p04[count=350],224.53860208392143,171.07199263572693,174.44259795546532,167.36799480021,,737.42118747532368
fire,840,./Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350],224.90640211105347,163.00799298286438,172.24179789423943,166.1369948387146,177.03999996185303,903.33318778872491
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350],224.53860208392143,171.07199263572693,174.44259795546532,167.36799480021,177.8639999628067,915.28518743813038
fire,840,./Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350],224.90640211105347,168.76799273490906,,,,393.67439484596253
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350],224.53860208392143,171.07199263572693,,,,395.61059471964836
fire,840,./Instancesv2_round/sippv2/fixlen4/26morn/p01[count=350],224.90640211105347,,,,,224.90640211105347
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26morn/p01[count=350],224.53860208392143,,,,,224.53860208392143
fire,840,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350],230.13799445331097,156.46399402618408,193.92000168561935,,,580.52199016511440
clingcon,840,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350],232.06699416041374,157.63699394464493,196.25800168514252,,,585.96198979020119
fire,840,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350],230.2009943574667,156.46399402618408,193.92000168561935,320.5369910001755,,901.12198106944563
clingcon,840,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350],232.06699416041374,157.63699394464493,196.25800168514252,323.36299097537994,,909.32498076558113
fire,840,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350],233.82699432969093,162.1449938416481,199.5240017771721,326.28399085998535,365.9659996032715,1287.74598041176798
clingcon,840,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350],232.06699416041374,157.63699394464493,196.25800168514252,323.36299097537994,365.1419996023178,1274.46698036789893
fire,840,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350],228.61699441075325,154.5719940662384,,,,383.18898847699165
clingcon,840,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350],232.06699416041374,157.63699394464493,,,,389.70398810505867
fire,840,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350],228.19099421799183,,,,,228.19099421799183
clingcon,840,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350],232.06699416041374,,,,,232.06699416041374
fire,840,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350],248.05580136179924,161.27999305725098,172.1385978758335,,,581.47439229488372
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350],251.11420181393623,163.00799298286438,173.4795978665352,,,587.60179266333581
fire,840,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350],252.24460199475288,164.15999293327332,175.61139783263206,171.0609946846962,,763.07698744535446
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350],251.11420181393623,163.00799298286438,173.4795978665352,169.31599473953247,,756.91778740286828
fire,840,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350],241.38840198516846,167.03999280929565,176.12739792466164,172.2999946475029,212.9389995932579,969.79478695988655
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350],251.11420181393623,163.00799298286438,173.4795978665352,169.31599473953247,209.6429995894432,966.56078699231148
fire,840,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350],247.92320185899734,160.12799310684204,,,,408.05119496583938
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350],251.11420181393623,163.00799298286438,,,,414.12219479680061
fire,840,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350],251.78780183196068,,,,,251.78780183196068
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350],251.11420181393623,,,,,251.11420181393623
fire,840,./Instancesv2_round/sippv2/fixlen4/26noon/p03[count=350],262.078001499176,168.1919927597046,171.72639805078506,,,601.99639230966566
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26noon/p03[count=350],255.46680164337158,165.31199288368225,171.2793980538845,,,592.05819258093833
fire,840,./Instancesv2_round/sippv2/fixlen4/26noon/p04[count=350],258.4952020049095,165.31199288368225,169.57159805297852,175.37099455296993,,768.74978749454020
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26noon/p04[count=350],255.46680164337158,165.31199288368225,171.2793980538845,176.02999453246593,,768.08818711340426
fire,840,./Instancesv2_round/sippv2/fixlen4/26noon/p05[count=350],260.6240018606186,168.1919927597046,171.72639805078506,176.05899453163147,199.1659995317459,975.76738673448563
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26noon/p05[count=350],255.46680164337158,165.31199288368225,171.2793980538845,176.02999453246593,199.1659995317459,967.25418664515016
fire,840,./Instancesv2_round/sippv2/fixlen4/26noon/p02[count=350],260.2660014629364,165.31199288368225,,,,425.57799434661865
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26noon/p02[count=350],255.46680164337158,165.31199288368225,,,,420.77879452705383
fire,840,./Instancesv2_round/sippv2/fixlen4/26noon/p01[count=350],255.54500141739845,,,,,255.54500141739845
clingcon,840,./Instancesv2_round/sippv2/fixlen4/26noon/p01[count=350],255.46680164337158,,,,,255.46680164337158
fire,840,./Instancesv2_round/sippv2/fixlen4/30noon/p03[count=350],255.74860152602196,176.8319923877716,182.5003980398178,,,615.08099195361136
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30noon/p03[count=350],253.901801019907,175.1039924621582,180.71239805221558,,,609.71819153428078
fire,840,./Instancesv2_round/sippv2/fixlen4/30noon/p04[count=350],255.38080149888992,176.8319923877716,182.5003980398178,183.81399428844452,,798.52718621492384
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30noon/p04[count=350],253.82220098376274,175.1039924621582,180.71239805221558,182.95999431610107,,792.59858581423759
fire,840,./Instancesv2_round/sippv2/fixlen4/30noon/p05[count=350],257.2310015261173,178.559992313385,184.28839802742004,186.3419942110777,204.58299976587296,1011.00438584387300
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30noon/p05[count=350],254.08340087532997,175.1039924621582,180.71239805221558,182.95999431610107,201.28699976205826,994.14678546786308
fire,840,./Instancesv2_round/sippv2/fixlen4/30noon/p02[count=350],260.4728016257286,177.98399233818054,,,,438.45679396390914
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30noon/p02[count=350],254.08340087532997,175.1039924621582,,,,429.18739333748817
fire,840,./Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350],253.522601634264,,,,,253.522601634264
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350],253.82220098376274,,,,,253.82220098376274
fire,840,./Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350],193.37420228123665,160.7039930820465,169.34279823303223,,,523.42099359631538
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350],193.37420228123665,155.5199933052063,167.10779824852943,,,516.00199383497238
fire,840,./Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350],193.37420228123665,160.7039930820465,167.10779824852943,156.4549951404333,,677.64098875224588
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350],193.37420228123665,155.5199933052063,167.10779824852943,159.66299504041672,,675.66498887538910
fire,840,./Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350],193.37420228123665,158.39999318122864,169.34279823303223,159.1489950567484,178.44999969005585,858.71598844230177
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350],193.37420228123665,155.5199933052063,167.10779824852943,159.69199503958225,178.44999969005585,854.14398856461048
fire,840,./Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350],193.37420228123665,158.39999318122864,,,,351.77419546246529
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350],193.37420228123665,155.5199933052063,,,,348.89419558644295
fire,840,./Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350],193.37420228123665,,,,,193.37420228123665
clingcon,840,./Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350],193.37420228123665,,,,,193.37420228123665
fire,780,./Instancesv2_round/sippv2/fixlen4/30morn/p03[count=350],87.95080041885376,71.99999690055847,81.89179906249046,,,241.84259638190269
clingcon,780,./Instancesv2_round/sippv2/fixlen4/30morn/p03[count=350],90.20080041885376,74.30399680137634,83.6797990500927,,,248.18459627032280
fire,780,./Instancesv2_round/sippv2/fixlen4/30morn/p04[count=350],87.95080041885376,71.99999690055847,80.99779906868935,75.44799765944481,,316.39659404754639
clingcon,780,./Instancesv2_round/sippv2/fixlen4/30morn/p04[count=350],90.20080041885376,74.30399680137634,83.6797990500927,77.30899760127068,,325.49359387159348
fire,780,./Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350],86.70080041885376,71.423996925354,78.76279908418655,73.4709977209568,76.86700004339218,387.22559419274329
clingcon,780,./Instancesv2_round/sippv2/fixlen4/30morn/p05[count=350],90.20080041885376,74.30399680137634,83.6797990500927,77.30899760127068,80.98700004816055,406.48059391975403
fire,780,./Instancesv2_round/sippv2/fixlen4/30morn/p02[count=350],87.95080041885376,71.99999690055847,,,,159.95079731941223
clingcon,780,./Instancesv2_round/sippv2/fixlen4/30morn/p02[count=350],90.20080041885376,74.30399680137634,,,,164.50479722023010
fire,780,./Instancesv2_round/sippv2/fixlen4/30morn/p01[count=350],90.20080041885376,,,,,90.20080041885376
clingcon,780,./Instancesv2_round/sippv2/fixlen4/30morn/p01[count=350],90.20080041885376,,,,,90.20080041885376
fire,780,./Instancesv2_round/sippv2/fixlen4/26morn/p03[count=350],207.09540179371834,158.9759931564331,166.28219810128212,,,532.35359305143356
clingcon,780,./Instancesv2_round/sippv2/fixlen4/26morn/p03[count=350],206.85980173945427,157.82399320602417,165.73199808597565,,,530.41579303145409
fire,780,./Instancesv2_round/sippv2/fixlen4/26morn/p04[count=350],207.09540179371834,157.82399320602417,165.73199808597565,151.6019952893257,,682.25338837504386
clingcon,780,./Instancesv2_round/sippv2/fixlen4/26morn/p04[count=350],206.85980173945427,157.82399320602417,165.73199808597565,151.86299528181553,,682.27878831326962
fire,780,./Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350],208.76580175757408,154.94399333000183,159.71459808945656,149.97299534082413,160.2069999575615,833.60438847541810
clingcon,780,./Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350],206.85980173945427,157.82399320602417,165.73199808597565,151.86299528181553,161.85499995946884,844.13378827273846
fire,780,./Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350],207.09540179371834,155.5199933052063,,,,362.61539509892464
clingcon,780,./Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350],206.85980173945427,157.82399320602417,,,,364.68379494547844
fire,780,./Instancesv2_round/sippv2/fixlen4/26morn/p01[count=350],208.76580175757408,,,,,208.76580175757408
clingcon,780,./Instancesv2_round/sippv2/fixlen4/26morn/p01[count=350],206.85980173945427,,,,,206.85980173945427
fire,780,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350],210.53899493813515,145.7679944038391,182.7040016055107,,,539.01099094748495
clingcon,780,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350],213.64899465441704,144.652994453907,184.5720016360283,,,542.87399074435234
fire,780,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350],210.4519948810339,145.7679944038391,182.7040016055107,306.1219913959503,,845.0459822863340
clingcon,780,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350],213.64899465441704,144.652994453907,184.5720016360283,309.4059913158417,,852.27998206019404
fire,780,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350],215.21599479019642,149.21899431943893,188.30800169706345,311.8689912557602,346.8969996571541,1211.50898171961310
clingcon,780,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350],213.64899465441704,144.652994453907,184.5720016360283,309.4059913158417,343.6009996533394,1195.88098171353344
