Encoding,Horizon,Problem, counter wrac1_y_wrbc1, counter wrbc1_b_wrcc1, counter wrcc1_x_wrdc1, counter wrdc1_b_wrec1, counter wrec1_y_wrfc1,Total
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350],242.93199387192726,167.1069936156273,,,,410.03898748755456
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350],242.93199387192726,,,,,242.93199387192726
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350],267.11320209503174,175.1039924621582,,,,442.21719455718994
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350],268.0792011022568,,,,,268.0792011022568
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350],200.6414021551609,171.07199263572693,176.97599810361862,170.64199469983578,,719.33138759434223
clingcon,900 (27),./Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350],200.6414021551609,,,,,200.6414021551609
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],70.70300033688545,58.175997495651245,63.89739927649498,,,192.776397109031675
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],70.70300033688545,57.02399754524231,64.34439927339554,63.06399804353714,,255.13539519906044
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],71.70300033688545,58.75199747085571,63.89739927649498,60.82599811255932,60.03400003910065,315.21239523589611
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],71.70300033688545,,,,,71.70300033688545
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26morn/p04[count=350],162.9978013932705,137.6639940738678,148.4711983203888,136.5609957575798,,585.6939895451069
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26morn/p05[count=350],162.9978013932705,137.6639940738678,148.4711983203888,136.5609957575798,139.37199997901917,725.06598952412607
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26morn/p02[count=350],163.157001465559,138.23999404907227,,,,301.39699551463127
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26morn/p01[count=350],163.157001465559,,,,,163.157001465559
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/muse/p04[count=350],193.93099531531334,143.37899440526962,166.80000168085098,205.6749941110611,,709.78498551249504
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/muse/p02[count=350],192.17099556326866,143.37899440526962,,,,335.54998996853828
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/muse/p01[count=350],194.00899527966976,,,,,194.00899527966976
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26eve/p03[count=350],219.65300098061562,146.30399370193481,150.25919830799103,,,516.21619299054146
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],219.65300098061562,146.30399370193481,150.25919830799103,155.01299518346786,,671.22918817400932
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26eve/p05[count=350],218.091000944376,146.30399370193481,150.25919830799103,154.9549951851368,190.69299978017807,860.30218791961671
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],207.75800079107285,155.5199933052063,150.6147984266281,,,513.89279252290725
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],207.91720086336136,152.0639934539795,147.03879845142365,146.56199544668198,,653.58198821544649
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26noon/p02[count=350],206.14980092644691,155.5199933052063,,,,361.66979423165321
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/26noon/p01[count=350],207.91720086336136,,,,,207.91720086336136
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30noon/p03[count=350],208.60020098090172,153.21599340438843,152.40279841423035,,,514.21899279952050
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30noon/p04[count=350],208.60020098090172,153.21599340438843,152.40279841423035,162.46499495208263,,676.68398775160313
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],208.60020098090172,153.21599340438843,152.40279841423035,162.46499495208263,177.15699988603592,853.84098763763905
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],208.60020098090172,153.21599340438843,,,,361.81619438529015
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],208.60020098090172,,,,,208.60020098090172
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],141.45720160007477,122.68799471855164,128.67759865522385,,,392.82279497385026
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],141.45720160007477,122.68799471855164,128.67759865522385,131.25999592244625,,524.08279089629651
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],141.45720160007477,122.68799471855164,128.67759865522385,131.25999592244625,140.54699975252151,664.62979064881802
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30eve/p02[count=350],141.45720160007477,122.68799471855164,,,,264.14519631862641
clingcon,600 (46),./Instancesv2/sippv2/fixlen4/30eve/p01[count=350],141.45720160007477,,,,,141.45720160007477
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],73.51180031895638,60.479997396469116,71.49639922380447,,,205.488196939229966
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],73.51180031895638,60.479997396469116,71.49639922380447,68.73399786651134,,274.222194805741306
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],73.51180031895638,60.479997396469116,71.49639922380447,68.73399786651134,72.39400005340576,346.616194859147066
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],73.51180031895638,,,,,73.51180031895638
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26morn/p05[count=350],171.92740139365196,148.60799360275269,165.72079819440842,160.2269950211048,169.86000001430511,816.34318822622298
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26morn/p02[count=350],173.2394014298916,149.75999355316162,,,,322.99939498305322
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26morn/p01[count=350],173.2394014298916,,,,,173.2394014298916
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/muse/p03[count=350],209.65399484336376,158.92599380016327,181.2780019044876,,,549.85799054801463
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/muse/p04[count=350],209.65399484336376,158.92599380016327,181.2780019044876,240.3859932422638,,790.24398379027843
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/muse/p05[count=350],209.65399484336376,158.92599380016327,181.2780019044876,240.3859932422638,257.08199965953827,1047.32598344981670
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/muse/p02[count=350],209.65399484336376,158.92599380016327,,,,368.57998864352703
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/muse/p01[count=350],209.65399484336376,,,,,209.65399484336376
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],239.87120151519775,155.5199933052063,161.13579806685448,159.59699504077435,,716.12398792803288
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26eve/p05[count=350],239.87120151519775,155.5199933052063,161.13579806685448,159.59699504077435,196.22499972581863,912.34898765385151
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],227.85400104522705,168.1919927597046,167.15379831194878,,,563.19979211688043
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],227.85400104522705,168.1919927597046,167.15379831194878,166.73799481987953,,729.93778693675996
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26noon/p05[count=350],227.85400104522705,168.1919927597046,167.15379831194878,166.73799481987953,184.92399966716766,914.86178660392762
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26noon/p02[count=350],227.85400104522705,168.1919927597046,,,,396.04599380493165
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/26noon/p01[count=350],227.85400104522705,,,,,227.85400104522705
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30noon/p03[count=350],234.7798013985157,171.07199263572693,173.4117982685566,,,579.26359230279923
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30noon/p04[count=350],234.7798013985157,171.07199263572693,173.4117982685566,172.34999464452267,,751.61358694732190
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30noon/p05[count=350],234.7798013985157,171.07199263572693,173.4117982685566,172.34999464452267,188.10399985313416,939.71758680045606
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30noon/p02[count=350],234.7798013985157,171.07199263572693,,,,405.85179403424263
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],234.7798013985157,,,,,234.7798013985157
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30eve/p03[count=350],148.23080158233643,129.02399444580078,147.89859852194786,,,425.15339455008507
clingcon,660 (47),./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],148.23080158233643,129.02399444580078,149.6865985095501,141.14499561488628,,568.08639015257359
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],84.11820039153099,68.54399704933167,74.57939913868904,,,227.24159657955170
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],84.11820039153099,68.54399704933167,74.57939913868904,71.80499777197838,,299.04659435153008
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],84.11820039153099,68.54399704933167,74.57939913868904,71.80499777197838,75.21900004148483,374.26559439301491
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],84.11820039153099,,,,,84.11820039153099
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/muse/p03[count=350],229.67799435555935,158.92599380016327,194.3730018734932,,,582.97699002921582
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/muse/p04[count=350],229.67799435555935,158.92599380016327,194.3730018734932,267.7359924316406,,850.71298246085642
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/muse/p05[count=350],229.67799435555935,158.92599380016327,194.3730018734932,267.7359924316406,294.51499968767166,1145.22798214852808
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/muse/p01[count=350],229.67799435555935,,,,,229.67799435555935
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],253.65580132603645,175.67999243736267,183.93279790878296,181.72099435329437,,794.98958602547645
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/26eve/p05[count=350],253.65580132603645,175.67999243736267,183.93279790878296,181.72099435329437,209.17299968004227,1004.16258570551872
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],245.27800101041794,173.95199251174927,174.6607981324196,,,593.89079165458681
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],245.27800101041794,173.95199251174927,174.6607981324196,174.1029945909977,,767.99378624558451
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/26noon/p05[count=350],245.27800101041794,173.95199251174927,174.6607981324196,174.1029945909977,196.576999604702,964.57078585028651
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/26noon/p02[count=350],247.23980101943016,174.52799248695374,,,,421.76779350638390
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/30noon/p03[count=350],251.19460132718086,185.47199201583862,185.2283980846405,,,621.89499142765998
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/30noon/p04[count=350],251.19460132718086,185.47199201583862,185.2283980846405,189.28899411857128,,811.18398554623126
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/30noon/p01[count=350],251.19460132718086,,,,,251.19460132718086
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/30eve/p04[count=350],166.28040194511414,142.27199387550354,155.00459840893745,152.23999527096748,,615.79698950052261
clingcon,720 (39),./Instancesv2/sippv2/fixlen4/30eve/p05[count=350],164.44140180945396,139.96799397468567,152.76959842443466,151.03799530863762,167.97399973869324,776.19098925590515
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/30morn/p03[count=350],87.80920034646988,71.99999690055847,83.78299906849861,,,243.59219631552696
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/30morn/p04[count=350],87.80920034646988,71.99999690055847,83.78299906849861,79.0539975464344,,322.64619386196136
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/30morn/p05[count=350],87.80920034646988,71.99999690055847,83.78299906849861,79.0539975464344,80.98700004816055,403.63319391012191
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/30morn/p01[count=350],87.80920034646988,,,,,87.80920034646988
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/muse/p03[count=350],249.95799379050732,182.9389929175377,213.98700219392776,,,646.88398890197278
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/muse/p04[count=350],249.95799379050732,182.9389929175377,213.98700219392776,288.2609919309616,,935.14498083293438
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/muse/p05[count=350],249.95799379050732,182.9389929175377,213.98700219392776,288.2609919309616,309.81699961423874,1244.96198044717312
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/muse/p01[count=350],249.95799379050732,,,,,249.95799379050732
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/26eve/p04[count=350],278.44380167126656,187.19999194145203,193.37699779868126,182.52499432861805,,841.54578574001790
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/26noon/p03[count=350],270.2542013823986,194.6879916191101,196.56379798054695,,,661.50599098205565
clingcon,780 (31),./Instancesv2/sippv2/fixlen4/26noon/p04[count=350],270.2542013823986,194.6879916191101,196.56379798054695,194.87999394536018,,856.38598492741583
