Time,Horizon,Shot_duration,Models_per_Shot,Problem,NumShotsInSummary,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350].lp,,,,,,,
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,,,,,,,
0.00,900,300,0,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,,,,,,,
28.04,900,450,1,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350].lp,2,26997280,,,,,26997280
0.00,900,450,1,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,
0.00,900,450,1,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,,,,,,,
0.00,900,450,1,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,
0.00,900,450,1,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,,,,,,,
0.00,900,450,1,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,
0.00,900,450,1,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350].lp,,,,,,,
0.00,900,450,1,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,
0.00,900,450,1,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,,,,,,,
0.00,900,450,1,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,,,,,,,
0.00,900,450,2,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350].lp,,,,,,,
0.00,900,450,2,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,
41.01,900,450,2,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,2,25891640,17740800,19080940,,,62713380
0.00,900,450,2,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,
0.00,900,450,2,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,,,,,,,
0.00,900,450,2,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,
0.00,900,450,2,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350].lp,,,,,,,
0.00,900,450,2,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,
0.00,900,450,2,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,,,,,,,
0.00,900,450,2,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/26eve/p04[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/muse/p01[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/muse/p02[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/muse/p03[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/muse/p04[count=350].lp,,,,,,,
0.00,900,450,0,./Instancesv2_round/sippv2/fixlen4/muse/p05[count=350].lp,,,,,,,
